WorkspaceId,UserName,BundleId,IpAddress,ComputerName,State,RunningMode,Region,LastConnectionTime,DaysSinceLastLogin
ws-1hm1t3y8p,slam,wsb-6m4xgd4tz,10.135.75.231,VDICHWY-KF1HNJN,AVAILABLE,ALWAYS_ON,Null,us-east-1,No login registered,N/A
ws-87mbqh1l5,jbulloch,wsb-6m4xgd4tz,10.135.66.55,VDICHWY-NIGQGH7,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:36.932000-04:00,0
ws-b5bqcz8nr,bsloverro,wsb-6m4xgd4tz,10.135.77.205,VDICHWY-BA904NJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2022-08-31 12:41:58.473000-04:00,210
ws-22l02r5f6,bvelasquez,wsb-83j5dqqlr,10.113.37.165,EC2AMAZ-8QH1TFN,STOPPED,AUTO_STOP,60,us-east-1,2023-03-14 11:03:49.794000-04:00,16
ws-2y5rcm3g7,jsasser,wsb-1dtmwzl2v,10.113.41.226,EC2AMAZ-KJS9ORR,STOPPED,AUTO_STOP,60,us-east-1,2023-03-20 19:47:24.418000-04:00,9
ws-5xr9z4h7p,blogue,wsb-1dtmwzl2v,10.113.37.92,EC2AMAZ-S3BLUCH,STOPPED,AUTO_STOP,60,us-east-1,2023-03-20 19:27:51.513000-04:00,9
ws-v5kcw5cc8,lrostran,wsb-6m4xgd4tz,10.135.66.32,VDICHWY-81LHNEV,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:22.933000-04:00,0
ws-5yhkqvzm0,mmasquelie,wsb-6m4xgd4tz,10.135.78.2,VDICHWY-NAC43P7,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 22:03:59.690000-04:00,0
ws-4z1mplpr9,ckrajcir,wsb-6m4xgd4tz,10.135.233.235,VDICHWY-G2RVQAV,STOPPED,AUTO_STOP,60,us-east-1,No login registered,N/A
ws-5fg4vbjy6,mweldon,wsb-6m4xgd4tz,10.135.78.182,VDICHWY-DM7LGET,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 23:29:30.368000-04:00,0
ws-xlf7sz9dy,cflores4,wsb-6m4xgd4tz,10.135.76.98,VDICHWY-8GQCECM,STOPPED,AUTO_STOP,60,us-east-1,No login registered,N/A
ws-g58vfk84b,fkochiv,wsb-8n21nhw3j,10.135.74.135,VDICHWY-2R6H6VE,STOPPED,AUTO_STOP,60,us-east-1,2023-03-08 11:32:36.870000-05:00,21
ws-379b98kbg,cvalentin2,wsb-6m4xgd4tz,10.135.75.69,VDICHWY-25MSKOH,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:29:31.791000-04:00,0
ws-hk611x49f,ihochstetl,wsb-6m4xgd4tz,10.135.67.3,VDICHWY-9NHBNRP,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 20:30:59.884000-04:00,0
ws-630jz90p6,lvillalba,wsb-83j5dqqlr,10.113.43.169,EC2AMAZ-RLRFJ1T,STOPPED,AUTO_STOP,60,us-east-1,No login registered,N/A
ws-0lb14hpj2,msettle,wsb-38t9g96rj,10.135.73.214,VDICHWY-JIU21CD,STOPPED,AUTO_STOP,60,us-east-1,2023-03-06 11:23:04.999000-05:00,23
ws-9pkl1qkl9,jsachse,wsb-6m4xgd4tz,10.135.79.61,VDICHWY-9BN3EET,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:06.114000-04:00,0
ws-dlzst87qp,ncastillo3,wsb-6m4xgd4tz,10.135.74.95,VDICHWY-BVT5NJ1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 03:33:59.114000-04:00,0
ws-xn0d4cy3s,screasy1,wsb-1dtmwzl2v,10.113.42.17,EC2AMAZ-L0VEDP1,STOPPED,AUTO_STOP,60,us-east-1,2023-03-20 19:29:01.090000-04:00,9
ws-0300zdxkk,kmiller15,wsb-6m4xgd4tz,10.135.78.27,VDICHWY-RGPLHKV,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 16:47:53.704000-04:00,0
ws-j1cm0d172,mlaba,wsb-6m4xgd4tz,10.135.73.119,VDICHWY-TNCN56G,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:15:38.309000-04:00,0
ws-6gg0n55by,astrong3,wsb-6m4xgd4tz,10.135.70.81,VDICHWY-224V9I0,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:42.789000-04:00,0
ws-3128lxp0c,tadkins5,wsb-6m4xgd4tz,10.135.64.195,VDICHWY-AP5N78U,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:45.980000-04:00,0
ws-j1jv470cb,kskaggs1,wsb-6m4xgd4tz,10.135.78.140,VDICHWY-K8IOHUR,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:15.443000-04:00,0
ws-cxjlyr796,mroxas,wsb-6m4xgd4tz,10.135.69.42,VDICHWY-V4RO70Q,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:20:32.711000-04:00,0
ws-jky8ptzcx,lsmith51,wsb-6m4xgd4tz,10.135.68.175,VDICHWY-PI407J3,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:28:43.021000-04:00,0
ws-4tbygc5b4,smarks2,wsb-6m4xgd4tz,10.135.75.59,VDICHWY-3DJTTOT,AVAILABLE,ALWAYS_ON,Null,us-east-1,2022-12-21 09:39:31.461000-05:00,99
ws-d16ytlnt9,mballester,wsb-6m4xgd4tz,10.135.79.157,VDICHWY-BV8JSQ8,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:06.892000-04:00,0
ws-0szf20b2x,cglover2,wsb-6m4xgd4tz,10.135.79.111,VDICHWY-IETFT33,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 13:26:59.802000-04:00,0
ws-3kk7hzbzy,mlovett,wsb-6m4xgd4tz,10.135.78.189,VDICHWY-GBOM76K,AVAILABLE,ALWAYS_ON,Null,us-east-1,2022-09-30 10:01:30.790000-04:00,181
ws-xjtl0y5pc,jbertrand1,wsb-1dtmwzl2v,10.113.38.94,EC2AMAZ-0E7NE7F,STOPPED,AUTO_STOP,60,us-east-1,2023-02-23 09:12:14.558000-05:00,35
ws-k4t3mlxxk,svarnado,wsb-6m4xgd4tz,10.135.65.28,VDICHWY-01VIQ80,AVAILABLE,ALWAYS_ON,Null,us-east-1,No login registered,N/A
ws-8vg5qfpb4,eocampo,wsb-6m4xgd4tz,10.135.68.183,VDICHWY-G2T965T,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:51.085000-04:00,0
ws-d1n7y946s,dwillis5,wsb-6m4xgd4tz,10.135.75.84,VDICHWY-LURV0T4,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:01.890000-04:00,0
ws-16ybpqj8z,knazar,wsb-6m4xgd4tz,10.135.77.155,VDICHWY-UT196JE,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:28:48.664000-04:00,0
ws-66xgh7jvt,mtoumazou,wsb-kfzj3nw9z,10.113.41.76,EC2AMAZ-9KHBBCM,STOPPED,AUTO_STOP,60,us-east-1,2023-02-21 13:08:34.471000-05:00,36
ws-1bcv9py3b,dsharma,wsb-83j5dqqlr,10.113.42.14,EC2AMAZ-G519NRJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:05.557000-04:00,0
ws-0yn37jmfp,mroland1,wsb-6m4xgd4tz,10.135.70.83,VDICHWY-9ELJB0I,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:25.017000-04:00,0
ws-99dbrrng5,kmaxey,wsb-6m4xgd4tz,10.135.67.227,VDICHWY-ETR6OVF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:05.618000-04:00,0
ws-w9hjhl42c,trogers16,wsb-6m4xgd4tz,10.135.72.194,VDICHWY-C0QM1M1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:36.618000-04:00,0
ws-0lq3ykgnh,areika,wsb-6m4xgd4tz,10.135.77.146,VDICHWY-JS4CAEF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 23:58:26.685000-04:00,0
ws-2nbclc52w,hkoiv,wsb-6m4xgd4tz,10.135.79.182,VDICHWY-IULQ9UT,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 23:46:36.353000-04:00,2
ws-c1fdcj5fd,sdalton1,wsb-1dtmwzl2v,10.113.43.241,EC2AMAZ-2HKVT0Q,STOPPED,AUTO_STOP,60,us-east-1,2023-03-27 19:32:48.456000-04:00,2
ws-x9z1gvt0z,jrodrigu76,wsb-6m4xgd4tz,10.135.66.209,VDICHWY-NEI961D,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 23:29:26.693000-04:00,0
ws-33zs2gv17,wwilliams7,wsb-6m4xgd4tz,10.135.70.84,VDICHWY-F3R5U2J,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:37.039000-04:00,0
ws-h83b4p153,bsanders6,wsb-6m4xgd4tz,10.135.65.189,VDICHWY-Q4IEP7I,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 16:48:01.449000-04:00,0
ws-dvnt8wmph,dbraun1,wsb-7v01w2s1n,10.113.37.79,EC2AMAZ-7PP93F3,AVAILABLE,AUTO_STOP,60,us-east-1,2023-03-30 11:15:53.364000-04:00,0
ws-wtvw393h4,ggelseygar,wsb-6m4xgd4tz,10.135.73.188,VDICHWY-B9J05PD,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:55.882000-04:00,0
ws-cnjhwwz8c,nmosqueda,wsb-6m4xgd4tz,10.135.72.56,VDICHWY-P80TQ3R,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 20:29:07.972000-04:00,0
ws-1vj7m81c2,khatch1,wsb-6m4xgd4tz,10.135.77.115,VDICHWY-BNPTJ7M,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 17:36:31.157000-04:00,1
ws-d248f32k4,slloyd2,wsb-6m4xgd4tz,10.135.79.204,VDICHWY-NSHQFP9,AVAILABLE,ALWAYS_ON,Null,us-east-1,2022-11-28 13:09:29.763000-05:00,121
ws-0gdwzk4mp,jcampos7,wsb-6m4xgd4tz,10.135.73.187,VDICHWY-HU5AM5T,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:49.248000-04:00,0
ws-bmd7p6vbs,krae,wsb-6m4xgd4tz,10.135.75.171,VDICHWY-2CQH5KC,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:09.486000-04:00,0
ws-vm4cm5mws,asaucedo1,wsb-6m4xgd4tz,10.135.70.190,VDICHWY-CHNBLIH,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:39.839000-04:00,0
ws-4yc067f8z,kmcelyea,wsb-6m4xgd4tz,10.135.69.130,VDICHWY-JP64CCF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:36:14.508000-04:00,0
ws-5t8k3039p,meigenbaue,wsb-6m4xgd4tz,10.135.65.216,VDICHWY-6T276UV,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 23:20:35.206000-04:00,0
ws-x93q9qlpv,kmassi,wsb-6m4xgd4tz,10.135.69.116,VDICHWY-7H8RI26,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 20:19:12.954000-04:00,0
ws-4pn1flh4k,dalbert,wsb-6m4xgd4tz,10.135.75.247,VDICHWY-SBB6IFN,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:36.688000-04:00,0
ws-00kcft8xg,xliang,wsb-5h1l2l7ws,10.113.39.110,VDICHWY-D2IRDGJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 23:44:36.672000-04:00,2
ws-c29ynxx5s,dtatz,wsb-6m4xgd4tz,10.135.68.71,VDICHWY-K5FP8NJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 22:29:12.096000-04:00,0
ws-h68yybzch,jgolding,wsb-6m4xgd4tz,10.135.77.242,VDICHWY-0H9ID9J,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:14.670000-04:00,0
ws-c12gd4ygr,pcruz1,wsb-7v01w2s1n,10.113.47.80,EC2AMAZ-BUVO87K,STOPPED,AUTO_STOP,60,us-east-1,2023-03-30 00:43:25.955000-04:00,0
ws-h5tpbwgsv,sduwyenie,wsb-6m4xgd4tz,10.135.76.206,VDICHWY-S6N0FNE,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 23:48:47.862000-04:00,2
ws-1xwk90w9h,jglespie,wsb-6m4xgd4tz,10.135.64.52,VDICHWY-DS7S82E,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 05:27:51.689000-04:00,0
ws-6zwvzcs5l,kanger,wsb-6m4xgd4tz,10.135.77.224,VDICHWY-R8BPDSB,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:24.574000-04:00,0
ws-680j4gn40,cwizwer,wsb-6m4xgd4tz,10.135.65.118,VDICHWY-5EAFSA2,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:28.034000-04:00,0
ws-6k3z4521j,jweck,wsb-6m4xgd4tz,10.135.70.225,VDICHWY-NH94QDL,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:06.178000-04:00,0
ws-50hm5tk88,tcofresi,wsb-dqxtkgx0n,10.113.24.203,EC2AMAZ-73AS4FO,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 16:23:29.262000-04:00,0
ws-w3m73zh6b,dlouis1,wsb-6m4xgd4tz,10.135.78.79,VDICHWY-AR1000B,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 19:29:19.421000-04:00,0
ws-cg5937tq2,aackerman,wsb-6m4xgd4tz,10.135.70.237,VDICHWY-131GUDE,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:02.739000-04:00,0
ws-645105s5q,tmiles7,wsb-6m4xgd4tz,10.135.65.251,VDICHWY-7LVSRJF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-02-07 17:51:25.354000-05:00,50
ws-g001yl2q9,ygarcia10,wsb-6m4xgd4tz,10.135.64.238,VDICHWY-TL8FQRR,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:05.123000-04:00,0
ws-293fsfsjl,ckeller4,wsb-6m4xgd4tz,10.135.73.147,VDICHWY-I0892HG,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 21:27:02.150000-04:00,1
ws-2jx412tjz,jtorres42,wsb-6m4xgd4tz,10.135.69.30,VDICHWY-9ACF6K2,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 23:03:51.740000-04:00,0
ws-6mb79wl06,fjennings,wsb-1dtmwzl2v,10.113.39.56,EC2AMAZ-7JRM8KI,STOPPED,AUTO_STOP,60,us-east-1,2022-10-17 20:54:56.016000-04:00,163
ws-3fbsbmthg,jitula,wsb-6m4xgd4tz,10.135.78.172,VDICHWY-8M272A4,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:05.308000-04:00,0
ws-bqy5pg6g6,jherie,wsb-6m4xgd4tz,10.135.74.212,VDICHWY-B3UPF2G,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 22:58:13.753000-04:00,1
ws-xw1kld6z6,aking36,wsb-6m4xgd4tz,10.135.75.43,VDICHWY-5A1HTD8,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-17 19:46:44.092000-04:00,12
ws-336jjfh2z,drendel,wsb-6m4xgd4tz,10.135.78.179,VDICHWY-K0EDFND,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:03.401000-04:00,0
ws-9r0ngrx88,crojo,wsb-6m4xgd4tz,10.135.70.182,VDICHWY-A45I1I5,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-25 16:36:25.437000-04:00,4
ws-00c505r69,kwilliam75,wsb-6m4xgd4tz,10.135.75.63,VDICHWY-4U4SKCS,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:33.357000-04:00,0
ws-22m323j8r,kjohnson77,wsb-6m4xgd4tz,10.135.67.195,VDICHWY-ORQ28DR,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 01:26:29.481000-04:00,0
ws-0psp8n1zx,atimmons2,wsb-6m4xgd4tz,10.135.76.4,VDICHWY-IUKL279,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 19:37:02.955000-04:00,1
ws-99fvq47q6,lgoldman1,wsb-6m4xgd4tz,10.135.79.188,VDICHWY-4P40BFO,AVAILABLE,ALWAYS_ON,Null,us-east-1,No login registered,N/A
ws-vw6tq834b,smartin21,wsb-6m4xgd4tz,10.135.74.181,VDICHWY-1OT3690,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:20:32.002000-04:00,0
ws-khj9xqwvm,rchiluvuri,wsb-7v01w2s1n,10.113.47.152,EC2AMAZ-017UE4M,AVAILABLE,AUTO_STOP,60,us-east-1,2023-03-30 11:18:17.373000-04:00,0
ws-hfxk4m4js,jrogers15,wsb-6m4xgd4tz,10.135.75.18,VDICHWY-NJDG6H1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:02.830000-04:00,0
ws-52l0ybb2w,uburgess,wsb-6m4xgd4tz,10.135.70.30,VDICHWY-3KE2CQS,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-01-17 17:18:36.282000-05:00,71
ws-x7ggzf56w,Mhumm,wsb-6m4xgd4tz,10.135.233.122,VDICHWY-6KEM9JI,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 04:03:02.995000-04:00,0
ws-byzfcfm2m,kdailey3,wsb-6m4xgd4tz,10.135.78.210,VDICHWY-J5BNDQG,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:44.329000-04:00,0
ws-d14mwsskh,nlouison,wsb-6m4xgd4tz,10.135.72.14,VDICHWY-TRLMQMQ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 15:25:51.996000-04:00,1
ws-gjg6czm19,eleal5,wsb-6m4xgd4tz,10.135.76.117,VDICHWY-0QMR2QF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:31.656000-04:00,0
ws-wh5vz4094,ldavis6,wsb-1dtmwzl2v,10.113.46.255,EC2AMAZ-7OKPJUL,STOPPED,AUTO_STOP,60,us-east-1,2023-03-23 14:17:26.844000-04:00,6
ws-1hsl1snw3,mbernal3,wsb-6m4xgd4tz,10.135.66.15,VDICHWY-2VFVPMP,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:46.507000-04:00,0
ws-0ht6jbk0z,mmenjivar,wsb-6m4xgd4tz,10.135.65.99,VDICHWY-N892QRA,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:32.738000-04:00,0
ws-j88m8hbsk,gkindricks,wsb-6m4xgd4tz,10.135.71.254,VDICHWY-UT87VDE,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:07.067000-04:00,0
ws-7mh2pjfhm,ssilver2,wsb-6m4xgd4tz,10.135.69.23,VDICHWY-72EIKVU,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:21:20.355000-04:00,0
ws-jc9rry80f,nprado1,wsb-6m4xgd4tz,10.135.64.171,VDICHWY-9J0HESJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 17:56:37.860000-04:00,2
ws-djmk45vdt,jtaylor57,wsb-6m4xgd4tz,10.135.67.115,VDICHWY-H70F0VC,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 22:56:50.023000-04:00,1
ws-0y9ksnb9c,rrashidi,wsb-1dtmwzl2v,10.113.38.159,EC2AMAZ-PI7E1AT,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:29.152000-04:00,0
ws-9mn8mg9k1,rdejesus1,wsb-6m4xgd4tz,10.135.75.214,VDICHWY-NCQ19AF,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-01-21 13:52:01.689000-05:00,67
ws-7pxk2jsds,bpowell8,wsb-6m4xgd4tz,10.135.69.167,VDICHWY-AO9S8H1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 11:34:14.742000-04:00,2
ws-wyw4j6bmb,amamatov,wsb-83j5dqqlr,10.113.44.10,EC2AMAZ-4R6V5VB,STOPPED,AUTO_STOP,60,us-east-1,2023-03-07 18:56:13.242000-05:00,22
ws-xf7bmxbw7,nselmo,wsb-6m4xgd4tz,10.135.69.148,VDICHWY-Q87UPUL,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 17:33:00.030000-04:00,1
ws-7t2qdzz9g,tdunkley,wsb-6m4xgd4tz,10.135.67.154,VDICHWY-IQEFG1L,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 22:34:36.892000-04:00,0
ws-0786d53nh,mhernandez5,wsb-6m4xgd4tz,10.135.65.195,VDICHWY-9MH2JF1,AVAILABLE,ALWAYS_ON,Null,us-east-1,No login registered,N/A
ws-1msr7zt7t,abrown66,wsb-6m4xgd4tz,10.135.71.7,VDICHWY-B6G1OA1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 00:28:55.108000-04:00,0
ws-1m1ztdk7t,ymorales,wsb-6m4xgd4tz,10.135.75.213,VDICHWY-U4AGBHK,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-28 22:58:12.116000-04:00,1
ws-6lskh5hf3,mhart6,wsb-6m4xgd4tz,10.135.78.99,VDICHWY-HV7SM95,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-16 23:29:37.187000-04:00,13
ws-92x6d41vr,cricotta,wsb-6m4xgd4tz,10.135.73.175,VDICHWY-411QNB1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-27 21:43:41.716000-04:00,2
ws-xlp3qvh03,arandle,wsb-6m4xgd4tz,10.135.70.181,VDICHWY-0CR9DLL,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:14.506000-04:00,0
ws-wr0lx4rmc,ncuevas,wsb-6m4xgd4tz,10.135.73.107,VDICHWY-RAGSF5N,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:52.323000-04:00,0
ws-jk37009t8,krivera1,wsb-6m4xgd4tz,10.135.79.60,VDICHWY-K8PVDPL,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:16:27.403000-04:00,0
ws-6bjs368v5,dgriffin6,wsb-6m4xgd4tz,10.135.68.236,VDICHWY-M8PDHJJ,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:19:47.424000-04:00,0
ws-bmpmx7m1h,tjones77,wsb-6m4xgd4tz,10.135.73.101,VDICHWY-NFR13L4,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:21:17.223000-04:00,0
ws-5l907zyy0,edowney,wsb-6m4xgd4tz,10.135.64.161,VDICHWY-VSBTDU9,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:38.191000-04:00,0
ws-v0z6pqhm2,ademuth,wsb-6m4xgd4tz,10.135.75.197,VDICHWY-3UU89I9,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 15:55:32.415000-04:00,0
ws-kv6cy2dmw,srathnakar,wsb-21f3j0bm3,10.113.47.128,WSAMZN-QLT4PI1M,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:19.817000-04:00,0
ws-f8r6gq946,mwideman,wsb-83j5dqqlr,10.113.24.186,EC2AMAZ-DDF5VQD,STOPPED,AUTO_STOP,60,us-east-1,2023-01-06 17:34:09.900000-05:00,82
ws-4z404nntb,rborden,wsb-6m4xgd4tz,10.135.75.19,VDICHWY-T4ONP50,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 16:46:43.983000-04:00,0
ws-8bggf1w5x,glucasremm,wsb-6m4xgd4tz,10.135.73.17,VDICHWY-L27J5QU,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 22:18:56.448000-04:00,0
ws-bqbcl3hc2,priley2,wsb-6m4xgd4tz,10.135.75.176,VDICHWY-02F4AQI,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:56.041000-04:00,0
ws-2t3yjcg85,nlundegard1,wsb-dqxtkgx0n,10.113.38.192,EC2AMAZ-VMUAPTG,STOPPED,AUTO_STOP,60,us-east-1,2023-01-27 10:53:57.718000-05:00,61
ws-61k5nzygt,crivera13,wsb-6m4xgd4tz,10.135.78.117,VDICHWY-P9HKUTD,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:20:55.873000-04:00,0
ws-8ngfs9j75,APerezNavarro,wsb-7v01w2s1n,10.113.38.87,EC2AMAZ-KETFNMF,AVAILABLE,AUTO_STOP,60,us-east-1,2023-03-30 11:18:34.981000-04:00,0
ws-dv4g2pxg3,sbucklin,wsb-6m4xgd4tz,10.135.71.61,VDICHWY-KPD4FQ9,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:18:23.763000-04:00,0
ws-fs28mfd13,sthurman2,wsb-6m4xgd4tz,10.135.76.238,VDICHWY-9898A5J,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 21:27:49.923000-04:00,0
ws-3rpqgxhtj,jnavarro1,wsb-6m4xgd4tz,10.135.78.153,VDICHWY-7K9C1S4,AVAILABLE,ALWAYS_ON,Null,us-east-1,No login registered,N/A
ws-gxqt6wt7v,vlaramarti,wsb-6m4xgd4tz,10.135.73.205,VDICHWY-UPK1ADM,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:24.932000-04:00,0
ws-4bqps1h28,hhartwig,wsb-6m4xgd4tz,10.135.66.187,VDICHWY-SNEHPLT,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-30 11:17:54.296000-04:00,0
ws-jvhhkyybt,lsaintpaul,wsb-6m4xgd4tz,10.135.70.241,VDICHWY-L0B31P1,AVAILABLE,ALWAYS_ON,Null,us-east-1,2023-03-29 02:28:55.424000-04:00,1
ws-8z0cpb36d,arobinso34,wsb-1ytmbgt44,10.151.66.20,VDICHWY-SJPS0GP,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-vp315st6w,kwilliam75,wsb-1ytmbgt44,10.151.71.178,VDICHWY-5KL5AC3,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-cl0qy8n9z,eleigan,wsb-1ytmbgt44,10.151.70.190,VDICHWY-5VUP88C,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-49g005787,sstclair,wsb-1ytmbgt44,10.151.76.50,VDICHWY-41A097M,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-837tf2d85,tgarca,wsb-1ytmbgt44,10.151.73.172,VDICHWY-7MUS2IN,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-5b2tjzfml,alarabee,wsb-1ytmbgt44,10.151.74.243,VDICHWY-438QC9V,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
ws-25c6ppm32,asaucedo1,wsb-1ytmbgt44,10.151.73.134,VDICHWY-Q6EON2T,STOPPED,AUTO_STOP,60,us-west-2,No login registered,N/A
